point_id,condition_id,mode,corner,vdd_v,temperature_c,differential_mv,previously_observed_postlayout,new_postlayout_not_blinded,pair_skew,trim_code,common_mode_ratio,output_load_ff_each,finest_attempt_id,finest_step_ps,run_identity,execution_status,numerically_qualified,numerical_state,numerical_reason,reset_ok,prior_error_attempts,core_energy_fj,outcome_1ns,decision_1ns,decision_time_ns_1ns,qp_at_deadline_v_1ns,qn_at_deadline_v_1ns,outcome_2ns,decision_2ns,decision_time_ns_2ns,qp_at_deadline_v_2ns,qn_at_deadline_v_2ns,schematic_core_energy_fj,schematic_finest_step_ps,matched_pair_numerically_qualified,energy_overhead_percent,matched_latency_delta_ns_1ns,matched_latency_delta_ns_2ns
c15-rc-p10,c15,rc,ss,1.8,-40,10,False,True,0,0,0.5,5,a0240-602694a06fd978631dc21cba,5,602694a06fd978631dc21cba979235e13ceab21927125d0a45b471350342eeb2,success,True,qualified,,True,,382.64592181338867,correct,1,0.6917886474154081,1.7895740198375114,0.08737798277733415,correct,1,0.6917886474154081,1.7998779685339599,0.0018042540524602344,219.99940951697474,5,True,73.93043129230054,0.40323828565144904,0.40323828565144904
c16-schematic-m10,c16,schematic,ss,1.8,27,-10,False,True,0,0,0.5,5,a0249-fb5133fe9584aebda74f4b6e,5,fb5133fe9584aebda74f4b6eef6f39ccc454564524a88be9237da680464b4b42,success,True,qualified,,True,,239.29233236394478,correct,-1,0.3065249861492691,0.007198670689360189,1.7996604486391936,correct,-1,0.3065249861492691,2.2941857788829855e-05,1.7999988620550422,239.29233236394478,5,True,0.0,0.0,0.0
c16-rc-m10,c16,rc,ss,1.8,27,-10,False,True,0,0,0.5,5,a0250-6a3abd51c7edc0d4282fcab7,5,6a3abd51c7edc0d4282fcab7b62d3afca16336224b7d8d06bb51b88318b116a1,success,True,qualified,,True,,409.3814953770849,correct,-1,0.71288763409189,0.09152628052909913,1.7912795628004536,correct,-1,0.71288763409189,0.003418314371113147,1.7998359713467127,239.29233236394478,5,True,71.08007236706936,0.40636264794262095,0.40636264794262095
c16-schematic-m03,c16,schematic,ss,1.8,27,-3,False,True,0,0,0.5,5,a0251-c637765362fa61c674a0bf88,5,c637765362fa61c674a0bf88954f73fd29aefb3803769571e79259d901553627,success,True,qualified,,True,,242.77506366571728,correct,-1,0.3923070762822583,0.00811841775163124,1.7996226107165356,correct,-1,0.3923070762822583,2.7183090092442472e-05,1.799998694426337,242.77506366571728,5,True,0.0,0.0,0.0
c16-rc-m03,c16,rc,ss,1.8,27,-3,False,True,0,0,0.5,5,a0252-2f60494a29bbec9a734c8d08,5,2f60494a29bbec9a734c8d08a824a518008cd6a37760d5b0a524904fc3b4b18a,success,True,qualified,,True,,417.9209878496056,correct,-1,0.8978942426014909,0.1629913768684331,1.691544319084007,correct,-1,0.8978942426014909,0.004216226618062306,1.7997994949170841,242.77506366571728,5,True,72.14329245323599,0.5055871663192326,0.5055871663192326
c16-schematic-p03,c16,schematic,ss,1.8,27,3,False,True,0,0,0.5,5,a0253-0238495649d56885cd2d9646,5,0238495649d56885cd2d96464cc5cb977d32ad9f9ea1a951a8703698a1ab9e3b,success,True,qualified,,True,,242.7750636656758,correct,1,0.39230707628226824,1.7996226107165323,0.008118417751630686,correct,1,0.39230707628226824,1.7999986944263398,2.7183090093208366e-05,242.7750636656758,5,True,0.0,0.0,0.0
c16-rc-p03,c16,rc,ss,1.8,27,3,False,True,0,0,0.5,5,a0254-b46f98a4a5ab1c84032bb012,5,b46f98a4a5ab1c84032bb012db705f81c68484675ebd204c3f7ec849f70529f9,success,True,qualified,,True,,416.85119543829956,correct,1,0.8728956262892495,1.7250279588247721,0.1423009798077736,correct,1,0.8728956262892495,1.799805210921297,0.004091757166525007,242.7750636656758,5,True,71.70264076723424,0.4805885500069813,0.4805885500069813
c16-schematic-p10,c16,schematic,ss,1.8,27,10,False,True,0,0,0.5,5,a0255-9e65e12df15bc527415ba246,5,9e65e12df15bc527415ba246070fddaa118690c60d96276fb1a3e62a4604c58d,success,True,qualified,,True,,239.2923323639587,correct,1,0.30652498614927903,1.799660448639196,0.007198670689360422,correct,1,0.30652498614927903,1.79999886205504,2.2941857788419962e-05,239.2923323639587,5,True,0.0,0.0,0.0
c16-rc-p10,c16,rc,ss,1.8,27,10,False,True,0,0,0.5,5,a0256-a024874f8e3c4c8f5d29041b,5,a024874f8e3c4c8f5d29041b2d50532fa8b47c89f517c44eca2c1a0ac945660a,success,True,qualified,,True,,408.8421535898761,correct,1,0.7078887826478483,1.7918738906030884,0.09049547326526075,correct,1,0.7078887826478483,1.7998370306347558,0.003389448794342207,239.2923323639587,5,True,70.85468203303546,0.40136379649856924,0.40136379649856924
c17-schematic-m10,c17,schematic,ss,1.8,125,-10,False,True,0,0,0.5,5,a0265-cf7948720fbafb86d367fde0,5,cf7948720fbafb86d367fde0fbcb8fb946d90539d5c30cf03afe4ba6e91e12c7,success,True,qualified,,True,,265.9978852936114,correct,-1,0.3323319321074101,0.017082848220577047,1.7994814312176581,correct,-1,0.3323319321074101,0.00022083840102693562,1.7999934717713733,265.9978852936114,5,True,0.0,0.0,0.0
c17-rc-m10,c17,rc,ss,1.8,125,-10,False,True,0,0,0.5,5,a0266-0dd5f21d70b76d76d166b129,5,0dd5f21d70b76d76d166b12999a52fe657579f6c6217f6244145317c1b72f23d,success,True,qualified,,True,,444.7031860854861,correct,-1,0.7452448102223804,0.11391602820774996,1.7925940517479104,correct,-1,0.7452448102223804,0.008153744303657312,1.7997374078714645,265.9978852936114,5,True,67.1829780130086,0.41291287811497035,0.41291287811497035
c17-schematic-m03,c17,schematic,ss,1.8,125,-3,False,True,0,0,0.5,5,a0267-3ebd068f0aca83ca8c9730a8,5,3ebd068f0aca83ca8c9730a8e61e52b62932187bd8a8b9fb6f8537c3fe39105d,success,True,qualified,,True,,270.0401422756338,correct,-1,0.3955085947440592,0.018581135357111932,1.7994431702556035,correct,-1,0.3955085947440592,0.0002461838766971512,1.7999926842515173,270.0401422756338,5,True,0.0,0.0,0.0
c17-rc-m03,c17,rc,ss,1.8,125,-3,False,True,0,0,0.5,5,a0268-7190832f879698114be83fe0,5,7190832f879698114be83fe0eff78cab4a9499f6f40b50c851cd09fbdfced582,success,True,qualified,,True,,454.18661195524373,correct,-1,0.8863006222647593,0.17632135310050545,1.7570481340367567,correct,-1,0.8863006222647593,0.009457692069611277,1.799697850957082,270.0401422756338,5,True,68.19225768724748,0.49079202752070006,0.49079202752070006
c17-schematic-p03,c17,schematic,ss,1.8,125,3,False,True,0,0,0.5,5,a0269-4d475e45f49666cf1dd3cec7,5,4d475e45f49666cf1dd3cec7a0c34410045fa0de8e32c23a14bdb39470fcbdcc,success,True,qualified,,True,,270.0401422755498,correct,1,0.39550859474413863,1.7994431702556033,0.018581135357114406,correct,1,0.39550859474413863,1.7999926842515153,0.00024618387669758223,270.0401422755498,5,True,0.0,0.0,0.0
c17-rc-p03,c17,rc,ss,1.8,125,3,False,True,0,0,0.5,5,a0270-108d45a6010d82a30717b1b5,5,108d45a6010d82a30717b1b52d583787eb74c99c785e6c0fc98f0d966f801550,success,True,qualified,,True,,452.6337040747447,correct,1,0.8613018876028081,1.7683106997299236,0.15999407349357353,correct,1,0.8613018876028081,1.7997042740830382,0.009244022061250471,270.0401422755498,5,True,67.6171921183762,0.4657932928586695,0.4657932928586695
c17-schematic-p10,c17,schematic,ss,1.8,125,10,False,True,0,0,0.5,5,a0271-d2a8b17f0d8d9a0b525b8bcd,5,d2a8b17f0d8d9a0b525b8bcd618cff72f57e53645f0fa2a6e34c54b375faa594,success,True,qualified,,True,,265.9978852935753,correct,1,0.3323319321074101,1.7994814312176581,0.017082848220578442,correct,1,0.3323319321074101,1.7999934717713717,0.00022083840102578265,265.9978852935753,5,True,0.0,0.0,0.0
c17-rc-p10,c17,rc,ss,1.8,125,10,False,True,0,0,0.5,5,a0272-7f117de638416b8edebf8408,5,7f117de638416b8edebf84080155d73233d5c79748a26f9289c33dbd6de80ef9,success,True,qualified,,True,,444.09573273121106,correct,1,0.7394302031131992,1.7930615556218898,0.11226597010665938,correct,1,0.7394302031131992,1.7997389658305676,0.008091026815248918,265.9978852935753,5,True,66.95461027484244,0.4070982710057891,0.4070982710057891
c18-schematic-m10,c18,schematic,ss,1.95,-40,-10,False,True,0,0,0.5,5,a0281-073484c187a7715fd4231203,5,073484c187a7715fd423120339703328ac20e92d6b81fa5b0ab8aba7451f0b96,success,True,qualified,,True,,272.5915045921605,correct,-1,0.23235389764738948,0.00030947579984508673,1.9499730955033892,correct,-1,0.23235389764738948,3.8489757440473426e-08,1.9499999882123797,272.5915045921605,5,True,0.0,0.0,0.0
c18-rc-m10,c18,rc,ss,1.95,-40,-10,False,True,0,0,0.5,5,a0282-5bb03ad61764a5cfc854fe30,5,5bb03ad61764a5cfc854fe30f6a013f3bc00399b5dbeea7af2ff5a04c738d497,success,True,qualified,,True,,472.01262241188823,correct,-1,0.5427185967751305,0.02612961040137342,1.9475763094513463,correct,-1,0.5427185967751305,0.00013554251212792107,1.9499885174528344,272.5915045921605,5,True,73.15749554194393,0.310364699127741,0.310364699127741
c18-schematic-m03,c18,schematic,ss,1.95,-40,-3,False,True,0,0,0.5,5,a0283-a1f6b4c289e38efd7871ccb3,5,a1f6b4c289e38efd7871ccb39959d34d1fbd4390f723ec76b74dca6ae653dd63,success,True,qualified,,True,,276.2914969027096,correct,-1,0.3130773411808103,0.0003640694191863543,1.9499686720836424,correct,-1,0.3130773411808103,7.112689805009105e-08,1.9500000125191899,276.2914969027096,5,True,0.0,0.0,0.0
c18-rc-m03,c18,rc,ss,1.95,-40,-3,False,True,0,0,0.5,5,a0284-29c4d9badea6b6341608ca48,5,29c4d9badea6b6341608ca4813310341b716e3c5cc28ebe41ac3f74584a4d354,success,True,qualified,,True,,481.39158160211383,correct,-1,0.7276292259134999,0.034936486646717266,1.9404598414160215,correct,-1,0.7276292259134999,0.00017598492745696056,1.9499851791523333,276.2914969027096,5,True,74.23322360572901,0.41455188473268956,0.41455188473268956
c18-schematic-p03,c18,schematic,ss,1.95,-40,3,False,True,0,0,0.5,5,a0285-0b20f15b8cfa164e55225b79,5,0b20f15b8cfa164e55225b795aaaa4744398a834ea87b820c1f6dd591cfb9c32,success,True,qualified,,True,,276.29149690275443,correct,1,0.3130773411808004,1.949968672083645,0.0003640694191859375,correct,1,0.3130773411808004,1.9500000125191905,7.112689686364754e-08,276.29149690275443,5,True,0.0,0.0,0.0
c18-rc-p03,c18,rc,ss,1.95,-40,3,False,True,0,0,0.5,5,a0286-afb27c34b33ae3f8f8cbafec,5,afb27c34b33ae3f8f8cbafece9c8982ab52ef019c1d3688593dfa5f46028e475,success,True,qualified,,True,,479.9899209985984,correct,1,0.6976380645739383,1.9431738174841802,0.03264945713824414,correct,1,0.6976380645739383,1.9499858745908574,0.000167460344817298,276.29149690275443,5,True,73.72591135786533,0.3845607233931379,0.3845607233931379
c18-schematic-p10,c18,schematic,ss,1.95,-40,10,False,True,0,0,0.5,5,a0287-db5474c554167412520bd43b,5,db5474c554167412520bd43bcbd457eb86871650cd86e0135d455cb81edd2d3c,success,True,qualified,,True,,272.5915045921174,correct,1,0.23235389764737957,1.9499730955033905,0.00030947579984522865,correct,1,0.23235389764737957,1.9499999882123786,3.848975908491828e-08,272.5915045921174,5,True,0.0,0.0,0.0
c18-rc-p10,c18,rc,ss,1.95,-40,10,False,True,0,0,0.5,5,a0288-0ba9a6e169e0149f25f434eb,5,0ba9a6e169e0149f25f434ebffe1d93afbce13698e4a5c64f4b714bcc184138b,success,True,qualified,,True,,471.29326395513164,correct,1,0.5377375668307394,1.9476372134157343,0.025858626037213586,correct,1,0.5377375668307394,1.949988611143725,0.0001340660392090589,272.5915045921174,5,True,72.89359940264262,0.3053836691833598,0.3053836691833598
c19-schematic-m10,c19,schematic,ss,1.95,27,-10,False,True,0,0,0.5,5,a0297-dbc2341725e930c219d53f8a,5,dbc2341725e930c219d53f8a165772e77c71d9a449a144f8e6d8bb33a250d646,success,True,qualified,,True,,293.41362407585666,correct,-1,0.24879924784708127,0.001567350244619885,1.9499097660908289,correct,-1,0.24879924784708127,1.1847973730027179e-06,1.9499998845190325,293.41362407585666,5,True,0.0,0.0,0.0
c19-rc-m10,c19,rc,ss,1.95,27,-10,False,True,0,0,0.5,5,a0298-216b0a2f0bf68a98eed83ebf,5,216b0a2f0bf68a98eed83ebf6423ea6f35d2fc37e5467b6cded0e3d8dd30faa1,success,True,qualified,,True,,500.0938282010328,correct,-1,0.5823250762799086,0.04212745389766641,1.9473790418931838,correct,-1,0.5823250762799086,0.0006316057926683658,1.9499637502328242,293.41362407585666,5,True,70.43987980317601,0.3335258284328273,0.3335258284328273
c19-schematic-m03,c19,schematic,ss,1.95,27,-3,False,True,0,0,0.5,5,a0299-700945282ed9b4257933f4e6,5,700945282ed9b4257933f4e6a6c932e59dccf28d6dc2f5ca4eaab8de63642b77,success,True,qualified,,True,,297.2998731776155,correct,-1,0.31435159320868,0.0017620011035435913,1.9498991963217158,correct,-1,0.31435159320868,1.3546310915144191e-06,1.9499998585934737,297.2998731776155,5,True,0.0,0.0,0.0
c19-rc-m03,c19,rc,ss,1.95,27,-3,False,True,0,0,0.5,5,a0300-cc104e6a07786dfa7be22772,5,cc104e6a07786dfa7be2277293ffe90aebb291869e2b30cc3fff7c8cd9212a2b,success,True,qualified,,True,,509.59815796944537,correct,-1,0.7173297509126093,0.05324277972468184,1.9415778166060762,correct,-1,0.7173297509126093,0.0007687954230539881,1.949956039909663,297.2998731776155,5,True,71.4088043572749,0.4029781577039293,0.4029781577039293
c19-schematic-p03,c19,schematic,ss,1.95,27,3,False,True,0,0,0.5,5,a0301-65ffb9d6471133d2dc3674bf,5,65ffb9d6471133d2dc3674bfc805fe72336ac0f28e5a4da08aa0696e932506da,success,True,qualified,,True,,297.2998731776457,correct,1,0.3143515932086205,1.9498991963217178,0.001762001103545969,correct,1,0.3143515932086205,1.949999858593474,1.354631092403714e-06,297.2998731776457,5,True,0.0,0.0,0.0
c19-rc-p03,c19,rc,ss,1.95,27,3,False,True,0,0,0.5,5,a0302-30564e9fa361785e8e1a21bd,5,30564e9fa361785e8e1a21bd8377d6fd11f5ff46daf4decfc9244b3d68bca275,success,True,qualified,,True,,507.92790109361874,correct,1,0.6923305214750893,1.9437335325773784,0.0503455539520942,correct,1,0.6923305214750893,1.9499575900206392,0.0007408980640726233,297.2998731776457,5,True,70.84699554853711,0.37797892826646884,0.37797892826646884
c19-schematic-p10,c19,schematic,ss,1.95,27,10,False,True,0,0,0.5,5,a0303-e54d80a90583b72a34619dfc,5,e54d80a90583b72a34619dfcca6e5d42d2c08e03e633ffddd3f72179168f3059,success,True,qualified,,True,,293.4136240758647,correct,1,0.2487992478470912,1.9499097660908302,0.0015673502446195292,correct,1,0.2487992478470912,1.9499998845190303,1.1847973729909598e-06,293.4136240758647,5,True,0.0,0.0,0.0
c19-rc-p10,c19,rc,ss,1.95,27,10,False,True,0,0,0.5,5,a0304-f5b088d24b858ac3c0f4e7e6,5,f5b088d24b858ac3c0f4e7e6853beba3e4d16ad09134425d86de66e0dc712de9,success,True,qualified,,True,,499.32000037477474,correct,1,0.5773258951756399,1.9474550371120554,0.04167713117523362,correct,1,0.5773258951756399,1.9499640546211294,0.0006250078507738202,293.4136240758647,5,True,70.17614705091918,0.32852664732854875,0.32852664732854875
c20-schematic-m10,c20,schematic,ss,1.95,125,-10,False,True,0,0,0.5,5,a0313-c13bc162cd6c9b0dd0ceebc2,5,c13bc162cd6c9b0dd0ceebc22ec50db029a649adb3d0ad831307ae82fffaff5e,success,True,qualified,,True,,322.3742153977401,correct,-1,0.2767181771582603,0.0069699696741210215,1.9497496836050867,correct,-1,0.2767181771582603,4.924156002178564e-05,1.9499987281605609,322.3742153977401,5,True,0.0,0.0,0.0
c20-rc-m10,c20,rc,ss,1.95,125,-10,False,True,0,0,0.5,5,a0314-dde9090c39b204cb99b43342,5,dde9090c39b204cb99b43342734cd691199a8eae2f30809e75822b6c0b4367d8,success,True,qualified,,True,,538.4104340957953,correct,-1,0.6274829356533204,0.07023087910850646,1.9471803965702346,correct,-1,0.6274829356533204,0.0028524503020746386,1.9498940719113684,322.3742153977401,5,True,67.0141122891957,0.35076475849506006,0.35076475849506006
c20-schematic-m03,c20,schematic,ss,1.95,125,-3,False,True,0,0,0.5,5,a0315-7e6aac0a4ff851ed27078f82,5,7e6aac0a4ff851ed27078f82fa823e639c0c9323833311f6c07db4d899872de0,success,True,qualified,,True,,327.58548410637417,correct,-1,0.3247203831048308,0.007587393761868342,1.9497289571984127,correct,-1,0.3247203831048308,5.3149886918601965e-05,1.9499985140588705,327.58548410637417,5,True,0.0,0.0,0.0
c20-rc-m03,c20,rc,ss,1.95,125,-3,False,True,0,0,0.5,5,a0316-7d5273d1ab5c8a6c65e0620e,5,7d5273d1ab5c8a6c65e0620e5f6ba72e18d6726ea39fb7bfa21b84988fe2c2ef,success,True,qualified,,True,,550.6963692505831,correct,-1,0.7375001639616888,0.08452762402024476,1.943500222567669,correct,-1,0.7375001639616888,0.003289172480343737,1.9498782244985666,327.58548410637417,5,True,68.10768363342984,0.412779780856858,0.412779780856858
c20-schematic-p03,c20,schematic,ss,1.95,125,3,False,True,0,0,0.5,5,a0317-9b547f3a2985def99cab9451,5,9b547f3a2985def99cab9451a9f02d5898ab28aa667d99f50d58438526f45c4e,success,True,qualified,,True,,327.5854841063439,correct,1,0.3247203831224597,1.9497289571984178,0.007587393761853408,correct,1,0.3247203831224597,1.9499985140588707,5.314988691920388e-05,327.5854841063439,5,True,0.0,0.0,0.0
c20-rc-p03,c20,rc,ss,1.95,125,3,False,True,0,0,0.5,5,a0318-710c156ac4eeb2077ddb52b7,5,710c156ac4eeb2077ddb52b7d039edbffe214f120e761e0d57dc2f4c811c263d,success,True,qualified,,True,,547.9936535377004,correct,1,0.7127370496598311,1.944813072040996,0.0804706433818325,correct,1,0.7127370496598311,1.9498815995171634,0.003195062191425058,327.5854841063439,5,True,67.28264227965776,0.3880166665373714,0.3880166665373714
c20-schematic-p10,c20,schematic,ss,1.95,125,10,False,True,0,0,0.5,5,a0319-d4ed3da8206544366b2f59d1,5,d4ed3da8206544366b2f59d11d3ddc1e25a9e97725a701154a2929fcc7b3e11a,success,True,qualified,,True,,322.3742153977961,correct,1,0.27671817715827024,1.9497496836050907,0.006969969674119352,correct,1,0.27671817715827024,1.94999872816056,4.924156002373958e-05,322.3742153977961,5,True,0.0,0.0,0.0
c20-rc-p10,c20,rc,ss,1.95,125,10,False,True,0,0,0.5,5,a0320-277b0759f0616bc98e470658,5,277b0759f0616bc98e470658f34dd34a0eb2954a2ecc92d7789bb640c6b0c67e,success,True,qualified,,True,,537.4837244367798,correct,1,0.6175233567457294,1.9472652245788447,0.06953399593073632,correct,1,0.6175233567457294,1.9498948604776096,0.002826555798832824,322.3742153977961,5,True,66.72664833741362,0.3408051795874592,0.3408051795874592
c21-schematic-m10,c21,schematic,ff,1.62,-40,-10,False,True,0,0,0.5,5,a0329-53e4f097b2e97acc0cacf07c,5,53e4f097b2e97acc0cacf07cbf091d8741a7410b3cf3ee37c7ca1677993b7158,success,True,qualified,,True,,169.89659670203798,correct,-1,0.20992025763496816,0.0005130209679680438,1.6199813861202765,correct,-1,0.20992025763496816,4.047948205857146e-07,1.6200000335022025,169.89659670203798,5,True,0.0,0.0,0.0
c21-rc-m10,c21,rc,ff,1.62,-40,-10,False,True,0,0,0.5,5,a0330-52af3db8d182e07756852da6,5,52af3db8d182e07756852da638a40492e103d45f2f97cabcb8783bef6d8d2105,success,True,qualified,,True,,307.2080730481701,correct,-1,0.5146621032264691,0.029889687846584564,1.619033647970594,correct,-1,0.5146621032264691,0.00018404159833581662,1.6199926180042175,169.89659670203798,5,True,80.82061619335839,0.30474184559150097,0.30474184559150097
c21-schematic-m03,c21,schematic,ff,1.62,-40,-3,False,True,0,0,0.5,5,a0331-dff3fbd3104f0751801259d6,5,dff3fbd3104f0751801259d600bbc2089a4ed8556428a7b2f7012306aabf2b5c,success,True,qualified,,True,,172.3955874176726,correct,-1,0.26221621877514906,0.0006146022871173266,1.6199780636900745,correct,-1,0.26221621877514906,3.831097563261781e-07,1.6199999868319939,172.3955874176726,5,True,0.0,0.0,0.0
c21-rc-m03,c21,rc,ff,1.62,-40,-3,False,True,0,0,0.5,5,a0332-f60d92c23f718be0345b7f13,5,f60d92c23f718be0345b7f132543b7e83a500d52c86516c8e7c460ed722046f8,success,True,qualified,,True,,313.9280500642888,correct,-1,0.6446743969915497,0.03583369175196832,1.618761378866449,correct,-1,0.6446743969915497,0.00024212803718890678,1.6199904602245516,172.3955874176726,5,True,82.09749725421769,0.38245817821640066,0.38245817821640066
c21-schematic-p03,c21,schematic,ff,1.62,-40,3,False,True,0,0,0.5,5,a0333-a2fe089029f4afd97036ab04,5,a2fe089029f4afd97036ab040c0ef987c64336c48a172088e1dab4c81e58d114,success,True,qualified,,True,,172.39558739956226,correct,1,0.262216218775159,1.6199780636900745,0.0006146022871175423,correct,1,0.262216218775159,1.6199999868319932,3.8310975446360157e-07,172.39558739956226,5,True,0.0,0.0,0.0
c21-rc-p03,c21,rc,ff,1.62,-40,3,False,True,0,0,0.5,5,a0334-3502c3c1826c94084d97302b,5,3502c3c1826c94084d97302b4a345994a19201fe66dbcc3f999134b3e8e3c481,success,True,qualified,,True,,312.99004134993834,correct,1,0.624675652682961,1.6188411735618273,0.034904528149839305,correct,1,0.624675652682961,1.6199907199581831,0.00023499683159743283,172.39558739956226,5,True,81.55339476556294,0.362459433907802,0.362459433907802
c21-schematic-p10,c21,schematic,ff,1.62,-40,10,False,True,0,0,0.5,5,a0335-0968b45276dda4d9d6073cc5,5,0968b45276dda4d9d6073cc58461fef308ce9dd7eafb15322175041957528263,success,True,qualified,,True,,169.89659670223716,correct,1,0.20992025767585074,1.6199813861202785,0.0005130209679652083,correct,1,0.20992025767585074,1.620000033502202,4.047948215683303e-07,169.89659670223716,5,True,0.0,0.0,0.0
c21-rc-p10,c21,rc,ff,1.62,-40,10,False,True,0,0,0.5,5,a0336-7844d6e2c7e15ea997db0ebe,5,7844d6e2c7e15ea997db0ebea1a02062996ec4a43a1b4b60d29eb69d69f124ac,success,True,qualified,,True,,306.7378405970344,correct,1,0.5096636984795292,1.619039702401594,0.029597024791126192,correct,1,0.5096636984795292,1.619992696750127,0.0001816413018030545,169.89659670223716,5,True,80.54384051884622,0.29974344080367843,0.29974344080367843
c22-schematic-m10,c22,schematic,ff,1.62,27,-10,False,True,0,0,0.5,5,a0345-4afae953ab410a13c4364c69,5,4afae953ab410a13c4364c6903ea55f7403999a4e5c57b30d9861c1adc79303a,success,True,qualified,,True,,186.1842048195413,correct,-1,0.2130326815356699,0.0012022980225609961,1.6199639849192613,correct,-1,0.2130326815356699,1.7164130093006887e-05,1.6199999757341228,186.1842048195413,5,True,0.0,0.0,0.0
c22-rc-m10,c22,rc,ff,1.62,27,-10,False,True,0,0,0.5,5,a0346-a09a3f52d20a781953d47117,5,a09a3f52d20a781953d47117cddd88e0eab323f7ac74654b4ecd8919bc9ee520,success,True,qualified,,True,,330.0998471585734,correct,-1,0.5213296088341312,0.032376278065134954,1.6190697782014891,correct,-1,0.5213296088341312,0.00041728878883746397,1.6199863246015451,186.1842048195413,5,True,77.29744984464288,0.30829692729846125,0.30829692729846125
c22-schematic-m03,c22,schematic,ff,1.62,27,-3,False,True,0,0,0.5,5,a0347-dd40f66f3c9846200a19f9d8,5,dd40f66f3c9846200a19f9d892ffd06cf03f1c7c9daba8c6876116a1a3ec510e,success,True,qualified,,True,,189.10071514030972,correct,-1,0.26389421761016996,0.0013679047745950002,1.619959407831313,correct,-1,0.26389421761016996,1.754318976073927e-05,1.619999985349154,189.10071514030972,5,True,0.0,0.0,0.0
c22-rc-m03,c22,rc,ff,1.62,27,-3,False,True,0,0,0.5,5,a0348-03031776d24e407effc43839,5,03031776d24e407effc43839f459c4e2a2db60546ec12eeeb323a8cba592a198,success,True,qualified,,True,,337.39357840703894,correct,-1,0.631332619214629,0.03779027215874361,1.6188389141453865,correct,-1,0.631332619214629,0.0005113547928388795,1.6199833186540256,189.10071514030972,5,True,78.42004360306004,0.36743840160445906,0.36743840160445906
c22-schematic-p03,c22,schematic,ff,1.62,27,3,False,True,0,0,0.5,5,a0349-7e8f169771b0c8f7fad2de83,5,7e8f169771b0c8f7fad2de83d5067fc37dd0dd2f2fe3cfc8e020d16c99c672be,success,True,qualified,,True,,189.10071514024307,correct,1,0.2638942176095413,1.6199594078313162,0.0013679047745947354,correct,1,0.2638942176095413,1.6199999853491514,1.7543189760369976e-05,189.10071514024307,5,True,0.0,0.0,0.0
c22-rc-p03,c22,rc,ff,1.62,27,3,False,True,0,0,0.5,5,a0350-97755abe125b236149c78042,5,97755abe125b236149c78042b767cba72ca675d452271b610042abd0b4c6d1a0,success,True,qualified,,True,,336.1112538850438,correct,1,0.6113330081069903,1.6189062874113451,0.036748211836270125,correct,1,0.6113330081069903,1.6199837814560265,0.0004966277430177555,189.10071514024307,5,True,77.74192637810656,0.347438790497449,0.347438790497449
c22-schematic-p10,c22,schematic,ff,1.62,27,10,False,True,0,0,0.5,5,a0351-91d2d3ef21aab74ab56cd417,5,91d2d3ef21aab74ab56cd4176a195e654642be6e397faa62f2d2a8da4f90dea1,success,True,qualified,,True,,186.18420481955016,correct,1,0.21303268153443905,1.6199639849192609,0.0012022980225601038,correct,1,0.21303268153443905,1.6199999757341228,1.7164130093077567e-05,186.18420481955016,5,True,0.0,0.0,0.0
c22-rc-p10,c22,rc,ff,1.62,27,10,False,True,0,0,0.5,5,a0352-3d6ccab40543882eab1a5e9e,5,3d6ccab40543882eab1a5e9e889b70c9b56cfb657cc60bccc4ca5d6d423ce7f0,success,True,qualified,,True,,329.57681458012206,correct,1,0.5163304097278613,1.6190754020836384,0.032114438949113755,correct,1,0.5163304097278613,1.6199864354432068,0.00041313699906058115,186.18420481955016,5,True,77.01652774441747,0.3032977281934222,0.3032977281934222
c23-schematic-m10,c23,schematic,ff,1.62,125,-10,False,True,0,0,0.5,5,a0361-e74db71d975bfd4d436e8bc0,5,e74db71d975bfd4d436e8bc027ec4fea27b79ad3d767b4aca09a882fcfdbbd1a,success,True,qualified,,True,,212.82304524660745,correct,-1,0.2318942622498089,0.004499966185174423,1.619901420425672,correct,-1,0.2318942622498089,0.0007817760338117781,1.6199993458537278,212.82304524660745,5,True,0.0,0.0,0.0
c23-rc-m10,c23,rc,ff,1.62,125,-10,False,True,0,0,0.5,5,a0362-975165cc7896bcfaef0a3002,5,975165cc7896bcfaef0a30026121eec1565a217fbf911de64139b81c4176292d,success,True,qualified,,True,,365.14609281964243,correct,-1,0.5433103280170193,0.04640529078875967,1.6188430786863914,correct,-1,0.5433103280170193,0.0021891577244441476,1.619959896471818,212.82304524660745,5,True,71.57262851705349,0.31141606576721037,0.31141606576721037
c23-schematic-m03,c23,schematic,ff,1.62,125,-3,False,True,0,0,0.5,5,a0363-791682b909b453fbbeaab20f,5,791682b909b453fbbeaab20fe81fd00eed38eca703353e6c4289d70a3e693fbf,success,True,qualified,,True,,216.9962865534173,correct,-1,0.27437789066371104,0.0049227362968210986,1.6198913701607047,correct,-1,0.27437789066371104,0.0007899446401385472,1.6199992718583898,216.9962865534173,5,True,0.0,0.0,0.0
